canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_value,value,IC50_nM,pIC50
N[C@@H](CC(=O)N1CCN(C(=O)c2ccc3ccccc3n2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069848,=,=,24.9,24.9,24.9,7.603800652904264
COc1cccc2cc(C(=O)N3CCN(C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CC3)oc12,CHEMBL2069849,=,=,65.4,65.4,65.4,7.184422251675732
N[C@@H](CC(=O)N1CCN(C(=O)c2ccccn2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069850,=,=,57.6,57.6,57.6,7.239577516576788
N[C@@H](CC(=O)N1CCN(C(=O)c2cnccn2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069851,=,=,74.4,74.4,74.4,7.128427064454121
N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(O)nc2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069852,=,=,91.5,91.5,91.5,7.0385789059335515
N[C@@H](CC(=O)N1CCN(C(=O)c2cc(O)c3cccc(O)c3n2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069853,=,=,31.2,31.2,31.2,7.505845405981557
N[C@@H](CC(=O)N1CCN(C(=O)c2cc3ccccc3s2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069854,=,=,50.6,50.6,50.6,7.2958494831602
Cn1c(C(=O)N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc2ccccc21,CHEMBL2069855,=,=,33.9,33.9,33.9,7.4698003017969175
N[C@@H](CC(=O)N1CCN(C(=O)c2cc3ccccc3o2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069856,=,=,76.2,76.2,76.2,7.1180450286604
N[C@@H](CC(=O)N1CCN(C(=O)c2ccc3cccnc3n2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069308,=,=,36.7,36.7,36.7,7.435333935747911
N[C@@H](CC(=O)N1CCN(C(=O)c2cc(Cl)ccn2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069857,=,=,42.2,42.2,42.2,7.374687549038326
N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(-c3ccc(F)cc3)n2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069858,=,=,30.5,30.5,30.5,7.515700160653214
N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(F)n2)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069859,=,=,113.9,113.9,113.9,6.943476275920899
N[C@@H](CC(=O)N1CCN(C(=O)c2ncc(F)cc2F)CC1)Cc1cc(F)c(F)cc1F,CHEMBL2069860,=,=,57.4,57.4,57.4,7.241088107602026
NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccccc1,CHEMBL2086587,=,=,320.0,320.0,320.0,6.494850021680094
COc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086588,=,=,890.0,890.0,890.0,6.050609993355087
NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(O)cc1,CHEMBL2086589,=,=,863.0,863.0,863.0,6.06398920428479
NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(F)cc1,CHEMBL2086590,=,=,93.0,93.0,93.0,7.031517051446065
N#Cc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086591,=,=,31.0,31.0,31.0,7.508638306165727
NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(C(F)(F)F)cc1,CHEMBL2086592,=,=,28.0,28.0,28.0,7.552841968657781
Cc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086593,=,=,715.0,715.0,715.0,6.145693958198919
NC(=O)[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(-c2ccccc2)cc1,CHEMBL2086594,=,=,107.0,107.0,107.0,6.97061622231479
NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccccc1,CHEMBL2086595,=,=,298.0,298.0,298.0,6.525783735923745
COc1ccc(C(=O)NCCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086596,=,=,869.0,869.0,869.0,6.060980223551334
NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(O)cc1,CHEMBL2086597,=,=,843.0,843.0,843.0,6.074172425375258
NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(F)cc1,CHEMBL2086598,=,=,74.0,74.0,74.0,7.130768280269024
N#Cc1ccc(C(=O)NCCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086599,=,=,26.0,26.0,26.0,7.585026652029182
NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(C(F)(F)F)cc1,CHEMBL2086600,=,=,19.0,19.0,19.0,7.721246399047171
Cc1ccc(C(=O)NCCCC(=O)N2CCC[C@H]2C(N)=O)cc1,CHEMBL2086601,=,=,694.0,694.0,694.0,6.158640529545146
NC(=O)[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(-c2ccccc2)cc1,CHEMBL2086602,=,=,104.0,104.0,104.0,6.982966660701219
NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccccc2)cc1,CHEMBL2086603,=,=,311.0,311.0,311.0,6.507239610973162
COc1ccc(C(=O)Nc2ccc(C(=O)N3CCC[C@H]3C(N)=O)cc2)cc1,CHEMBL2086604,=,=,879.0,879.0,879.0,6.056011124926228
NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(O)cc2)cc1,CHEMBL2086605,=,=,863.0,863.0,863.0,6.06398920428479
NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,CHEMBL2086606,=,=,100.0,100.0,100.0,7.0
N#Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCC[C@H]3C(N)=O)cc2)cc1,CHEMBL2086607,=,=,34.0,34.0,34.0,7.468521082957745
NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1,CHEMBL2086608,=,=,31.0,31.0,31.0,7.508638306165727
Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCC[C@H]3C(N)=O)cc2)cc1,CHEMBL2086609,=,=,723.0,723.0,723.0,6.140861702705469
NC(=O)[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(-c3ccccc3)cc2)cc1,CHEMBL2086610,=,=,116.0,116.0,116.0,6.935542010773082
N#Cc1ccc(C(=O)NCCC(=O)N2CCC[C@H]2C#N)cc1,CHEMBL2086611,=,=,10.3,10.3,10.3,7.987162775294828
N#C[C@@H]1CCCN1C(=O)CCNC(=O)c1ccc(C(F)(F)F)cc1,CHEMBL2086612,=,=,13.2,13.2,13.2,7.87942606879415
N#Cc1ccc(C(=O)NCCCC(=O)N2CCC[C@H]2C#N)cc1,CHEMBL2086613,=,=,2.3,2.3,2.3,8.638272163982407
N#C[C@@H]1CCCN1C(=O)CCCNC(=O)c1ccc(C(F)(F)F)cc1,CHEMBL2086614,=,=,3.8,3.8,3.8,8.42021640338319
N#Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCC[C@H]3C#N)cc2)cc1,CHEMBL2086615,=,=,11.6,11.6,11.6,7.935542010773082
N#C[C@@H]1CCCN1C(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)cc2)cc1,CHEMBL2086616,=,=,14.3,14.3,14.3,7.844663962534938
N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,CHEMBL77538,=,=,7.2,7.2,7.2,8.142667503568731
N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,CHEMBL142703,=,=,3.2,3.2,3.2,8.494850021680094
O=C([C@@H]1C[C@H](N2CCN(c3cc(C(F)(F)F)nc4ccccc34)CC2)CN1)N1CCSC1,CHEMBL2058971,=,=,0.37,0.37,0.37,9.431798275933005
O=C([C@@H]1C[C@H](N2CCN(c3ccc4ccccc4n3)CC2)CN1)N1CCSC1,CHEMBL2058968,=,=,2.2,2.2,2.2,8.657577319177793
O=C([C@@H]1C[C@H](N2CCN(c3ccnc4ccccc34)CC2)CN1)N1CCSC1,CHEMBL2058969,=,=,0.95,0.95,0.95,9.022276394711152
O=C([C@@H]1C[C@H](N2CCN(c3nc(-c4ccccc4)cs3)CC2)CN1)N1CCSC1,CHEMBL2147702,=,=,4.5,4.5,4.5,8.346787486224656
O=C([C@@H]1C[C@H](N2CCN(c3nccn3-c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL2147703,=,=,0.26,0.26,0.26,9.585026652029182
O=C([C@@H]1C[C@H](N2CCN(c3nnnn3-c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL2147704,=,=,0.2,0.2,0.2,9.698970004336019
O=C([C@@H]1C[C@H](N2CCC(c3nnnn3-c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL2147705,=,=,4.0,4.0,4.0,8.397940008672037
O=C([C@@H]1C[C@H](N2CCN(c3nnnn3C3CCCCC3)CC2)CN1)N1CCSC1,CHEMBL2147706,=,=,4.3,4.3,4.3,8.366531544420413
O=C([C@@H]1C[C@H](N2CCN(c3ccnn3-c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL2147707,=,=,0.94,0.94,0.94,9.0268721464003
O=C([C@@H]1C[C@H](N2CCN(c3cc(C(F)(F)F)nn3-c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL2147709,=,=,0.32,0.32,0.32,9.494850021680094
O=C([C@@H]1C[C@H](N2CCC(c3cc(C(F)(F)F)nn3-c3ccccc3)CC2)CN1)N1CCSC1,CHEMBL2147710,=,=,5.6,5.6,5.6,8.2518119729938
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccc(F)cc2)n1,CHEMBL2147711,=,=,2.9,2.9,2.9,8.537602002101044
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2cccc(F)c2)n1,CHEMBL2147712,=,=,0.3,0.3,0.3,9.522878745280337
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2F)n1,CHEMBL2147713,=,=,0.85,0.85,0.85,9.070581074285707
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccc(Cl)cc2)n1,CHEMBL2147714,=,=,3.4,3.4,3.4,8.468521082957745
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccc(C#N)cc2)n1,CHEMBL2147715,=,=,12.0,12.0,12.0,7.920818753952375
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccncc2)n1,CHEMBL2147772,=,=,5.0,5.0,5.0,8.301029995663981
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2cccnc2)n1,CHEMBL2147773,=,=,0.62,0.62,0.62,9.207608310501746
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccn2)n1,CHEMBL2147771,=,=,0.63,0.63,0.63,9.200659450546418
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccc(C#N)cn2)n1,CHEMBL2147774,=,=,15.0,15.0,15.0,7.823908740944319
Cc1cc(N2CCN([C@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,CHEMBL2147775,=,=,6.3,6.3,6.3,8.200659450546418
O=C([C@@H]1C[C@H](N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)CN1)N1CCSC1,CHEMBL391466,=,=,1.6,1.6,1.6,8.795880017344075
N#Cc1ccc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)nc1,CHEMBL241253,=,=,1.6,1.6,1.6,8.795880017344075
Cc1cc(N2CCN([C@@H]3CN[C@H](C(=O)N4CCSC4)C3)CC2)n(-c2ccccc2)n1,CHEMBL2147777,=,=,0.37,0.37,0.37,9.431798275933005
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2cc(F)ccc2Cl)c2ccc(C(=O)O)cc21,CHEMBL2147070,=,=,0.48,0.48,0.48,9.318758762624412
N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,CHEMBL385517,=,=,3.37,3.37,3.37,8.47237009912866
CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CHEMBL237500,=,=,1.0,1.0,1.0,9.0
Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,CHEMBL376359,=,=,4.0,4.0,4.0,8.397940008672037
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,CHEMBL1422,=,=,18.0,18.0,18.0,7.7447274948966935
Cl.N[C@@H]1CCCN(c2nc3c4ccccc4[nH]c(=O)c3n2Cc2ccccc2Cl)C1,CHEMBL2147057,=,=,418.0,418.0,418.0,6.3788237182249645
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21,CHEMBL2147087,=,=,103.0,103.0,103.0,6.987162775294828
CCn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21.Cl,CHEMBL2147184,=,=,400.0,400.0,400.0,6.3979400086720375
CCCn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccccc21.Cl,CHEMBL2147185,=,=,3400.0,3400.0,3400.0,5.468521082957745
COc1cccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c12.Cl,CHEMBL2147187,=,=,660.0,660.0,660.0,6.180456064458131
COC(=O)c1cccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c12.Cl,CHEMBL2147188,=,=,271.0,271.0,271.0,6.567030709125595
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cccc(C(=O)O)c21,CHEMBL2147189,=,=,72.0,72.0,72.0,7.142667503568731
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(F)cc21,CHEMBL2147190,=,=,66.0,66.0,66.0,7.180456064458131
Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(-c3ccccc3)cc21,CHEMBL2147191,=,=,72.0,72.0,72.0,7.142667503568731
Cc1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1,CHEMBL2147192,=,=,340.0,340.0,340.0,6.468521082957745
